CustomerId,Age,Employment_Type,Sector,Gender,Part_Of_UK,Income,Native_Country,Loan_Period,Loan_Amount,Other_Debt,Housing_Situation,Has_CCJ,Default
44378,25,Public,Education,Male,South East,27300,UK,581,10200,0,1,0,0
44385,35,Private,Agriculture,Male,South West,32700,UK,389,10400,0,1,0,1
44390,24,Private,Engineering,Male,Northern Ireland,15800,UK,12,12600,0,1,0,1
44393,11,Private,Law,Female,Scotland,27100,UK,951,9900,0,1,0,0
44398,21,Private,Finance,Female,South East,30200,UK,280,10200,0,1,0,1
44415,41,Private,Technology,Male,London,23700,UK,275,4500,0,1,0,1
44449,26,Public,Education,Female,South East,24300,UK,1193,7500,0,1,0,0
44462,22,Unemployed,N/A,Female,London,0,UK,796,9500,0,1,0,0
44478,14,Public,Infrastructure,Female,South East,31400,UK,126,9700,0,1,0,1
44496,37,Private,Retail,Female,West Midlands,23400,UK,458,4400,0,1,0,1
44498,20,Unemployed,N/A,Male,South West,0,UK,506,7600,0,1,0,1
44505,37,Public,Healthcare,Male,South East,28800,UK,987,11400,0,1,0,0
44519,39,Private,Retail,Female,South East,49000,UK,70,9200,0,1,0,1
44529,54,Private,Engineering,Male,Northern Ireland,8400,UK,37,10000,0,1,0,1
44538,24,Unemployed,N/A,Male,East Anglia,0,UK,207,11500,0,1,0,1
44540,25,Private,Healthcare,Male,London,31900,UK,565,9500,0,1,0,0
44562,25,Private,Technology,Female,South West,24200,UK,1043,6200,0,1,0,0
44569,17,Unemployed,N/A,Male,West Midlands,0,UK,929,13000,0,1,0,0
44579,22,Public,Healthcare,Male,South West,25600,UK,513,12000,0,1,0,0
44627,39,Private,Finance,Female,South East,28800,UK,638,8200,0,1,0,0
44638,40,Private,Media,Male,London,37600,UK,518,13800,0,1,0,0
44690,32,Volunteer,Healthcare,Male,North West,0,UK,472,7300,0,1,0,1
44698,29,Private,Media,Male,West Midlands,28900,UK,192,7700,0,1,0,1
44703,41,Self-Employed,Technology,Male,South East,26400,UK,235,11600,0,1,0,1
44713,22,Private,Finance,Male,London,28400,UK,428,7300,0,1,0,1
44714,50,Volunteer,Education,Female,London,0,UK,544,9500,0,1,0,0
44722,27,Private,Law,Male,South East,28500,UK,893,12300,0,1,0,0
44732,23,Private,Healthcare,Male,Midlands,19500,UK,212,10800,0,1,0,1
44739,26,Volunteer,Education,Female,East Anglia,0,UK,647,10800,0,1,0,0
44740,12,Unemployed,N/A,Female,North West,0,UK,923,9100,0,1,0,0
44748,55,Private,Engineering,Male,South East,16900,UK,319,12400,9002,1,0,1
44749,42,Private,Engineering,Female,London,48300,UK,562,9200,4283,1,0,0
44750,59,Private,Law,Female,Midlands,11700,UK,163,7000,0,1,0,1
44756,27,Private,Media,Male,South East,28800,UK,565,8200,0,1,0,0
44757,32,Private,Law,Male,South East,15900,UK,258,7400,0,1,0,1
44762,15,Public,Military,Male,East Anglia,17700,UK,488,11400,0,1,0,1
44771,14,Public,Military,Female,West Midlands,21800,UK,1194,10300,0,1,0,0
44784,21,Unemployed,N/A,Male,South West,0,UK,847,13000,0,1,0,0
44788,46,Private,Healthcare,Male,South East,75400,UK,672,10900,0,1,0,0
44789,41,Public,Infrastructure,Female,Scotland,24500,Fr,171,10500,0,1,0,1
44837,17,Public,Healthcare,Female,North West,25100,UK,133,13900,0,1,0,1
44841,45,Private,Agriculture,Male,North East,23600,UK,635,11200,0,1,0,0
44845,51,Private,Engineering,Male,London,13700,UK,226,11100,0,1,0,1
44862,39,Private,Agriculture,Female,London,16800,UK,480,9800,0,1,0,1
44863,19,Public,Law Enforcement,Male,South West,28400,UK,630,8800,0,1,0,0
44866,33,Private,Law,Female,North West,16200,UK,699,11700,0,1,0,0
44868,31,Self-Employed,Healthcare,Female,London,10800,UK,186,11700,0,1,0,1
44871,66,Private,Technology,Male,West Midlands,15700,UK,193,9900,0,1,0,1
44874,19,Private,Agriculture,Female,East Anglia,19400,UK,690,12400,0,1,0,0
44877,19,Private,Engineering,Male,South East,28200,UK,442,12600,0,1,0,1
44885,42,Volunteer,Finance,Female,North East,0,UK,889,7100,0,1,0,0
44910,19,Private,Agriculture,Female,South East,22700,UK,621,9700,0,1,0,0
44913,28,Private,Retail,Female,South East,28400,UK,1069,9000,0,1,0,0
44926,23,Unemployed,N/A,Male,Midlands,0,UK,203,9900,0,1,0,1
44935,34,Private,Technology,Male,North West,34700,UK,893,10700,0,1,0,0
44939,59,Private,Retail,Female,South East,17600,UK,292,8600,0,1,0,1
44941,23,Public,Military,Female,South East,30400,UK,713,9700,0,1,0,0
44944,19,Unemployed,N/A,Female,South East,0,UK,480,9400,0,1,0,1
44952,23,Unemployed,N/A,Male,South West,0,UK,439,11000,0,1,0,1
44970,31,Private,Technology,Male,Midlands,30300,UK,434,12000,0,1,0,1
44973,46,Private,Finance,Male,London,48800,UK,11,7600,8869,1,0,1
44982,29,Private,Retail,Male,East Anglia,29500,UK,504,10000,0,1,0,1
44984,43,Private,Finance,Male,South East,31100,UK,190,8100,0,1,0,1
44999,28,Self-Employed,Finance,Female,London,28000,UK,250,11900,8269,1,0,1
45000,60,Private,Law,Female,West Midlands,8000,UK,121,13700,0,1,0,1
45011,24,Unemployed,N/A,Female,London,0,UK,1099,8900,0,1,0,0
45012,19,Private,Technology,Male,South East,33900,UK,370,6800,0,1,0,1
45035,35,Volunteer,Technology,Male,London,0,UK,51,10700,0,1,0,1
45041,30,Public,Healthcare,Male,North West,25400,Po,630,8900,0,1,0,0
45042,25,Private,Healthcare,Male,Midlands,25700,Ph,851,11400,0,1,0,0
45055,31,Private,Retail,Female,North West,39000,UK,47,10600,0,1,0,1
45079,22,Public,Law Enforcement,Female,West Midlands,15300,UK,1011,13200,0,1,0,0
45083,33,Private,Healthcare,Male,South West,30600,UK,706,7000,0,1,0,0
45098,24,Public,Healthcare,Female,Midlands,21300,UK,94,11100,0,1,0,1
45107,23,Private,Engineering,Male,East Anglia,17800,UK,386,10700,0,1,0,1
45108,26,Private,Healthcare,Female,London,35400,UK,106,12700,0,1,0,1
45130,24,Private,Media,Female,South East,26200,UK,597,8000,0,1,0,0
45179,19,Private,Engineering,Male,East Anglia,27500,UK,242,12000,0,1,0,1
45180,40,Public,Education,Male,Northern Ireland,17500,UK,386,10900,11139,1,0,1
45183,40,Private,Engineering,Female,North West,12500,UK,529,7900,0,1,0,0
45184,22,Unemployed,N/A,Male,West Midlands,0,UK,155,10600,0,1,0,1
45187,35,Private,Engineering,Female,Wales,14100,UK,496,8400,0,1,0,1
45206,33,Private,Finance,Female,West Midlands,13300,UK,771,8900,0,1,0,0
45210,30,Private,Retail,Female,East Anglia,21100,UK,370,7700,0,1,0,1
45234,23,Unemployed,N/A,Male,West Midlands,0,UK,444,9500,0,1,0,1
45243,35,Public,Education,Female,North West,23900,UK,539,9800,0,1,0,0
45261,45,Private,Retail,Female,North West,32600,UK,582,13800,0,1,0,0
45271,19,Unemployed,N/A,Male,Midlands,0,UK,680,9800,0,1,0,0
45297,19,Private,Technology,Female,South East,20900,UK,725,10000,0,1,3,0
45298,77,Private,Agriculture,Male,South East,16100,UK,706,11300,0,1,0,0
45301,26,Private,Finance,Female,South West,26800,UK,844,12200,0,1,2,0
45304,39,Private,Technology,Male,South East,30600,UK,137,13200,0,1,0,1
45313,21,Unemployed,N/A,Male,Midlands,0,UK,124,12200,0,1,0,1
45321,66,Private,Finance,Male,South East,15000,UK,301,11400,0,1,0,1
45324,29,Private,Engineering,Female,South East,25700,UK,583,9900,0,1,0,0
45328,13,Private,Retail,Female,South East,30600,UK,420,12900,0,1,0,1
45336,14,Unemployed,N/A,Male,South East,0,UK,152,8500,0,1,0,1
45356,31,Private,Media,Male,Scotland,25300,UK,356,8700,0,1,0,1
45369,22,Public,Healthcare,Female,North West,23400,UK,807,9400,9228,1,0,0
45382,46,Private,Law,Female,South West,18300,UK,490,7100,0,1,0,0
45403,11,Public,Infrastructure,Male,Midlands,19100,UK,1310,7600,0,1,0,0
45405,21,Private,Law,Female,West Midlands,19400,UK,252,11100,0,1,0,1
45416,49,Private,Technology,Female,London,46200,UK,167,11200,0,1,0,1
45434,38,Private,Finance,Male,Midlands,13200,UK,91,9900,0,1,0,1
45435,21,Private,Law,Female,London,27600,UK,374,9100,0,1,0,1
45436,43,Self-Employed,Technology,Male,Wales,17100,UK,520,9200,0,1,0,0
45461,36,Private,Engineering,Male,Midlands,35700,UK,498,6800,0,1,0,1
45499,25,Private,Finance,Female,South West,18400,UK,415,10500,0,1,0,1
45518,26,Private,Agriculture,Male,South East,26500,UK,724,11500,0,1,0,0
45522,32,Self-Employed,Agriculture,Male,North West,23500,UK,376,11000,0,1,0,1
45534,42,Private,Media,Male,London,24800,UK,337,10600,0,1,0,1
45536,60,Private,Media,Male,North West,14000,UK,455,9600,0,1,0,1
45549,32,Private,Finance,Female,South West,37000,UK,154,7900,0,1,0,1
45555,25,Private,Technology,Male,North West,22500,UK,477,10200,0,1,0,1
45575,56,Private,Engineering,Female,South East,19600,UK,852,9100,0,1,0,0
45578,43,Private,Healthcare,Male,South East,24900,UK,200,7600,0,1,0,1
45584,37,Private,Engineering,Female,North West,21600,UK,454,12500,0,1,0,1
45594,31,Private,Finance,Male,South East,25800,UK,125,12000,0,1,0,1
45598,33,Private,Media,Male,Northern Ireland,23300,UK,792,9300,0,1,0,0
45602,52,Private,Finance,Female,West Midlands,8200,UK,973,7500,0,1,0,0
45605,60,Private,Technology,Female,London,15200,UK,552,10800,7171,1,0,0
45614,35,Private,Engineering,Male,South East,38900,UK,803,12000,0,1,0,0
45640,39,Private,Healthcare,Female,North West,31400,UK,274,7900,0,1,0,1
45644,31,Private,Engineering,Female,South West,22000,UK,88,10600,0,1,0,1
45646,27,Volunteer,Healthcare,Female,Midlands,0,UK,403,12000,0,1,0,1
45649,25,Private,Media,Male,East Anglia,25900,UK,113,8500,0,1,0,1
45653,32,Private,Finance,Female,London,30000,UK,117,8800,0,1,0,1
45672,20,Public,Education,Female,North West,25700,UK,605,11300,0,1,0,0
45680,19,Private,Finance,Female,London,33300,UK,681,8800,0,1,0,0
45688,37,Volunteer,Education,Male,London,0,UK,718,9100,0,1,0,0
45695,40,Private,Media,Female,South East,44000,UK,94,7800,0,1,0,1
45702,23,Private,Retail,Male,London,32500,UK,903,8800,0,1,0,0
45725,35,Private,Retail,Female,London,18700,UK,353,15100,0,1,0,1
45726,54,Private,Agriculture,Male,South West,14500,UK,745,5700,0,1,0,0
45756,35,Private,Media,Male,North West,23500,UK,964,6800,0,1,0,0
45794,32,Private,Retail,Male,South West,26500,UK,277,8800,0,1,0,1
45809,20,Public,Healthcare,Female,East Anglia,19100,UK,32,10900,0,1,0,1
45821,32,Private,Retail,Female,West Midlands,24400,UK,405,10400,0,1,0,1
45847,28,Private,Agriculture,Female,South East,25300,UK,562,8500,0,1,0,0
45853,38,Private,Law,Male,London,33300,UK,33,7200,0,1,0,1
45858,25,Private,Agriculture,Female,West Midlands,19400,Ot,133,8300,0,1,0,1
45880,41,Self-Employed,Healthcare,Male,North West,9400,UK,458,12800,0,1,0,1
45886,28,Private,Healthcare,Male,London,31500,UK,790,8600,0,1,0,0
45894,32,Private,Law,Female,South East,19000,UK,424,11200,0,1,0,1
45900,48,Private,Retail,Female,South East,16800,UK,363,11700,0,1,0,1
45903,28,Private,Retail,Female,West Midlands,13200,UK,682,3900,0,1,0,0
45910,10,Unemployed,N/A,Female,South East,0,UK,414,8900,0,1,0,1
45912,25,Private,Law,Male,South West,31800,UK,452,10000,0,1,0,1
45955,20,Public,Infrastructure,Female,East Anglia,19300,UK,206,11100,0,1,0,1
45968,54,Private,Agriculture,Female,West Midlands,11300,UK,350,11500,7019,1,0,1
45981,52,Private,Law,Male,London,15500,UK,322,11500,0,1,0,1
45987,40,Private,Law,Female,North West,68600,UK,1021,8900,0,1,0,0
46027,51,Public,Military,Female,North West,25100,UK,369,13500,0,1,0,1
46036,13,Private,Media,Male,South West,34500,UK,538,10500,0,1,0,0
46049,31,Self-Employed,Healthcare,Female,South East,26500,UK,214,4600,0,1,0,1
46088,16,Private,Agriculture,Female,South East,28600,UK,839,9100,0,1,0,0
46095,26,Private,Agriculture,Female,Scotland,21300,UK,283,5400,0,1,0,1
46101,34,Self-Employed,Healthcare,Male,London,25900,UK,427,10300,0,1,0,1
46119,28,Private,Technology,Male,South West,31900,UK,35,11100,0,1,0,1
46125,20,Unemployed,N/A,Male,South East,0,UK,192,8800,0,1,0,1
46141,15,Private,Media,Female,London,41400,UK,664,5900,0,1,0,0
46149,34,Private,Finance,Male,London,21800,UK,282,9700,0,1,0,1
46161,33,Private,Retail,Female,Wales,32700,UK,601,9800,0,1,0,0
46162,52,Volunteer,Agriculture,Female,Wales,0,UK,438,9400,0,1,0,1
46164,39,Private,Engineering,Male,South East,73200,UK,286,11700,0,1,0,1
46177,36,Private,Agriculture,Female,South West,19100,UK,670,10000,0,1,0,0
46180,48,Private,Finance,Male,South East,33700,UK,1016,11900,642,1,0,0
46183,16,Public,Law Enforcement,Female,East Anglia,20400,UK,891,8400,0,1,0,0
46208,40,Public,Healthcare,Male,Wales,17500,UK,66,9200,0,1,0,1
46231,20,Public,Healthcare,Male,West Midlands,22000,UK,835,13000,0,1,0,0
46232,33,Private,Finance,Male,South East,35700,UK,501,10100,0,1,0,0
46233,22,Unemployed,N/A,Male,East Anglia,0,UK,610,11400,0,1,0,0
46238,37,Private,Media,Female,South East,38500,UK,97,10900,0,1,0,1
46264,38,Private,Agriculture,Male,East Anglia,18400,UK,80,11100,0,1,0,1
46271,20,Unemployed,N/A,Female,London,0,UK,572,11500,0,1,0,0
46285,40,Private,Technology,Female,South East,23300,UK,406,8900,0,1,0,1
46312,33,Private,Healthcare,Female,North West,23700,UK,3,10800,0,1,0,1
46313,45,Private,Technology,Male,Midlands,17200,UK,42,7300,0,1,0,1
46316,46,Private,Agriculture,Female,Scotland,10600,UK,779,10900,0,1,0,0
46319,25,Private,Media,Female,Midlands,25000,UK,484,7000,0,1,0,1
46323,25,Volunteer,Finance,Male,East Anglia,0,UK,268,9000,0,1,0,1
46326,24,Private,Agriculture,Male,South East,31000,UK,203,11700,0,1,0,1
46336,24,Private,Engineering,Female,South West,34000,UK,139,7300,0,1,0,1
46337,31,Private,Media,Male,Midlands,34500,UK,23,10400,0,1,0,1
46355,23,Public,Infrastructure,Female,Northern Ireland,21800,UK,383,14500,0,1,0,1
46356,29,Self-Employed,Agriculture,Female,South East,31200,UK,235,8700,0,1,0,1
46374,26,Private,Engineering,Male,South East,24200,UK,1690,9000,11716,1,0,0
46388,28,Private,Retail,Female,South East,35100,UK,52,10100,0,1,0,1
46390,15,Private,Healthcare,Female,North West,27500,UK,409,10300,0,1,0,1
46392,24,Public,Healthcare,Female,South East,30400,UK,544,12200,0,1,0,0
46405,20,Unemployed,N/A,Male,South East,0,UK,471,9600,0,1,0,1
46429,31,Private,Retail,Female,North West,14700,UK,498,10200,0,1,0,1
46439,34,Private,Media,Female,South West,32500,UK,534,9300,0,1,0,0
46479,26,Self-Employed,Finance,Male,South East,37600,UK,906,11100,0,1,0,0
46483,34,Self-Employed,Technology,Female,South West,25200,UK,437,8700,0,1,0,1
46515,30,Private,Agriculture,Female,South East,26700,UK,289,12200,0,1,0,1
46522,18,Public,Education,Female,London,30500,UK,168,10700,0,1,0,1
46529,21,Private,Retail,Female,West Midlands,15900,UK,127,7800,0,1,0,1
46547,19,Private,Healthcare,Male,South West,20600,UK,80,10500,0,1,0,1
46562,44,Private,Engineering,Female,East Anglia,22700,UK,235,7900,0,1,0,1
46566,14,Private,Engineering,Male,South East,27200,UK,687,8900,0,1,0,0
46573,18,Unemployed,N/A,Female,North West,0,UK,255,12700,0,1,0,1
46610,42,Private,Finance,Female,London,20300,UK,712,11300,0,1,0,0
46616,49,Private,Law,Male,West Midlands,20500,Ge,479,7200,0,1,0,1
46626,17,Unemployed,N/A,Male,South East,0,UK,131,12100,0,1,0,1
46640,17,Unemployed,N/A,Female,Northern Ireland,0,UK,645,7000,0,1,0,0
46651,24,Private,Media,Male,Scotland,32100,UK,324,6800,0,1,0,1
46660,25,Volunteer,Education,Female,London,0,UK,332,8500,0,1,0,1
46665,39,Private,Finance,Female,London,30400,UK,326,10100,0,1,0,1
46672,29,Volunteer,Education,Female,South East,0,UK,9,8700,0,1,0,1
46676,31,Private,Media,Female,South East,57500,UK,1072,5800,0,1,0,0
46692,33,Private,Finance,Female,South East,41300,UK,302,11300,0,1,0,1
46695,33,Private,Healthcare,Male,West Midlands,9600,UK,616,6200,0,1,0,0
46696,21,Private,Agriculture,Female,South East,30300,UK,739,10900,0,1,0,0
46697,27,Private,Retail,Female,London,34600,UK,244,10700,0,1,0,1
46705,20,Unemployed,N/A,Female,London,0,UK,402,11100,0,1,0,1
46741,23,Private,Healthcare,Female,London,24100,UK,308,9700,0,1,0,1
46745,39,Private,Healthcare,Other,Scotland,37400,UK,400,10900,0,1,0,1
46768,29,Private,Engineering,Male,West Midlands,21600,UK,552,10300,0,1,0,0
46780,37,Volunteer,Healthcare,Male,North West,0,UK,476,8200,0,1,0,1
46794,27,Private,Media,Male,South East,34300,UK,561,8600,0,1,0,0
46825,44,Public,Military,Female,South East,31000,UK,166,9100,0,1,0,1
46830,36,Self-Employed,Finance,Male,North West,21300,UK,657,12000,0,1,0,0
46838,64,Private,Retail,Male,East Anglia,8300,UK,87,8400,4237,1,0,1
46854,49,Private,Retail,Female,London,92100,UK,333,12600,0,1,0,1
46860,19,Private,Finance,Female,London,30100,UK,930,7600,0,1,0,0
46873,46,Private,Engineering,Male,London,20000,UK,241,8200,0,1,0,1
46889,40,Private,Technology,Female,London,41100,UK,617,12400,0,1,0,0
46904,51,Private,Retail,Male,Midlands,12300,UK,618,15800,15432,1,0,0
46906,25,Private,Agriculture,Male,North West,19500,UK,971,7900,0,1,0,0
46911,51,Private,Agriculture,Female,North West,15400,UK,170,11000,0,1,0,1
46915,48,Private,Engineering,Female,London,58600,UK,514,8500,0,1,0,0
46920,19,Private,Finance,Male,West Midlands,24000,UK,848,12800,0,1,0,0
46921,21,Unemployed,N/A,Male,West Midlands,0,UK,525,10400,0,1,0,0
46922,31,Self-Employed,Agriculture,Male,West Midlands,19700,UK,407,10700,0,1,0,1
46924,25,Private,Healthcare,Male,South East,21200,UK,1130,12300,0,1,0,0
46929,18,Private,Engineering,Female,South West,19900,UK,129,8600,0,1,0,1
46932,22,Public,Military,Male,North West,26300,UK,754,7400,0,1,0,0
46962,43,Private,Retail,Male,North East,26600,UK,195,12900,0,1,0,1
46970,36,Volunteer,Technology,Female,West Midlands,0,UK,620,11300,3287,1,0,0
46991,59,Private,Law,Female,South West,14400,UK,299,9800,0,1,0,1
46994,17,Private,Finance,Female,South East,26400,UK,1070,9400,0,1,0,0
47007,26,Private,Healthcare,Male,South East,32500,UK,802,14600,0,1,0,0
47009,31,Private,Engineering,Male,Midlands,21500,UK,1299,11500,0,1,0,0
47024,19,Public,Law Enforcement,Male,London,30000,UK,737,8400,0,1,0,0
47031,38,Private,Finance,Female,Wales,34400,UK,633,9100,0,1,0,0
47035,19,Public,Infrastructure,Female,South East,28500,UK,282,12800,0,1,0,1
47056,36,Private,Media,Female,South East,27800,UK,944,10600,0,1,0,0
47079,18,Private,Agriculture,Female,West Midlands,19400,UK,190,9100,0,1,0,1
47104,42,Private,Finance,Male,South East,46600,UK,542,9500,0,1,0,0
47111,34,Private,Agriculture,Male,North West,17000,UK,592,8600,0,1,0,0
47118,26,Private,Finance,Male,South East,29900,UK,349,7700,0,1,0,1
47126,25,Private,Agriculture,Male,South East,32500,UK,890,10300,8958,1,0,0
47131,12,Public,Law Enforcement,Female,South East,32500,UK,482,12200,0,1,0,1
47143,24,Public,Military,Male,South East,29700,UK,10,10100,0,1,0,1
47156,30,Private,Retail,Female,West Midlands,11600,UK,41,10800,0,1,0,1
47157,30,Private,Retail,Male,West Midlands,16200,UK,588,4700,0,1,0,0
47182,30,Public,Education,Female,North West,27800,UK,999,7900,0,1,0,0
47197,46,Private,Healthcare,Female,East Anglia,19800,UK,702,13000,0,1,0,0
47203,10,Private,Engineering,Female,South East,27600,UK,395,9200,0,1,0,1
47204,44,Private,Law,Female,South West,5500,UK,463,8200,0,1,0,1
47222,38,Self-Employed,Finance,Female,Wales,26000,UK,471,7000,0,1,0,1
47223,19,Unemployed,N/A,Female,West Midlands,0,UK,363,9200,0,1,0,1
47227,22,Private,Law,Male,London,35400,UK,608,9100,0,1,0,0
47231,26,Private,Law,Male,Midlands,17700,UK,461,10700,0,1,0,1
47240,20,Unemployed,N/A,Male,South West,0,UK,903,10300,0,1,0,0
47242,30,Private,Agriculture,Female,South East,41800,UK,700,9600,0,1,0,0
47245,74,Private,Engineering,Female,South East,11700,UK,1001,13900,0,1,0,0
47252,61,Private,Technology,Female,London,17800,UK,428,12600,0,1,0,1
47255,13,Public,Law Enforcement,Female,North West,24600,UK,780,12100,0,1,0,0
47261,15,Public,Healthcare,Female,North West,25400,UK,672,8400,0,1,0,0
47273,43,Private,Media,Male,North West,25300,UK,577,10500,0,1,0,0
47274,38,Private,Technology,Male,South West,26800,UK,414,9900,0,1,0,1
47276,36,Private,Healthcare,Female,South East,16600,UK,381,11100,0,1,0,1
47288,30,Private,Finance,Female,South East,23200,UK,27,8000,0,1,0,1
47290,38,Private,Healthcare,Male,London,34000,UK,775,7700,0,1,0,0
47294,19,Private,Law,Male,Midlands,19700,UK,470,10800,0,1,0,1
47296,17,Unemployed,N/A,Male,London,0,UK,762,11500,0,1,0,0
47303,38,Self-Employed,Education,Female,West Midlands,20900,UK,400,6500,0,1,0,1
47311,14,Unemployed,N/A,Male,South East,0,UK,875,10200,0,1,0,0
47328,30,Private,Technology,Male,West Midlands,5400,UK,323,8500,0,1,0,1
47341,35,Private,Law,Female,South East,15900,UK,5,6900,0,1,0,1
47345,34,Private,Law,Male,North West,30900,UK,320,11900,0,1,0,1
47353,39,Private,Engineering,Male,London,40400,UK,728,13900,0,1,0,0
47359,20,Private,Finance,Female,West Midlands,29800,UK,489,9100,0,1,0,1
47361,45,Private,Healthcare,Female,South West,18400,UK,711,7100,0,1,1,0
47373,23,Unemployed,N/A,Male,Midlands,0,UK,567,6300,0,1,0,0
47401,48,Private,Engineering,Male,London,20700,UK,410,11300,0,1,0,1
47409,19,Public,Military,Male,London,28700,UK,398,10900,0,1,0,1
47415,33,Private,Law,Female,Northern Ireland,15200,UK,352,8900,0,1,0,1
47424,16,Unemployed,N/A,Female,North West,0,UK,778,11300,0,1,0,0
47432,43,Private,Healthcare,Male,East Anglia,25900,UK,212,11000,0,1,0,1
47443,27,Private,Law,Male,Wales,24400,UK,696,11300,0,1,0,0
